2190,Pre-NCT,2012-06-19,20,3,179
2191,Body Part Replacement,2012-06-16,100,2,181
2192,Engine Breakdown,2012-06-29,100,2,183
2193,Panel Beating,2012-06-24,50,4,185
2194,Steering,2012-06-21,50,4,187
2195,Steering,2012-06-18,50,5,189
2196,Electronics Electric Circuits,2012-07-01,50,2,191
2197,Air con,2012-06-17,100,3,193
2198,GPS,2012-07-07,100,2,195
2199,Pre-NCT,2012-06-22,20,4,197
2200,Battery,2012-06-28,20,4,199
2201,Light,2012-06-19,20,5,201
2202,Saftey Bag,2012-07-02,50,2,203
2203,On board computer,2012-06-20,20,5,205
2204,Body Part Replacement,2012-07-06,100,4,207
2205,GPS,2012-07-06,100,5,209
2206,Panel Beating,2012-07-07,50,1,211
2207,Wheel Replacement,2012-06-18,100,4,213
2208,Light,2012-06-30,20,4,215
2209,GPS,2012-06-16,100,1,217
2210,Battery,2012-07-02,20,1,219
2211,Lock,2012-07-01,20,5,221
2212,Laser Wheel Alignment,2012-06-20,20,1,223
2213,Wheel Replacement,2012-06-30,100,5,225
2214,Steering,2012-07-01,50,3,227
2215,Panel Beating,2012-06-29,50,4,229
2216,Battery,2012-06-29,20,4,231
2217,Wheel Replacement,2012-07-09,100,2,233
2218,Body Part Replacement,2012-06-21,100,2,235
2219,Steering,2012-07-02,50,2,237
2220,Gearbox,2012-06-25,20,4,239
2221,Pre-NCT,2012-07-10,20,3,241
2222,Panel Beating,2012-06-24,50,1,243
2223,Wheel Replacement,2012-06-27,100,4,245
2224,Lock,2012-07-01,20,4,247
2225,Body Paint,2012-06-22,20,1,249
2226,Exhaust,2012-07-09,100,1,251
2227,Steering,2012-06-25,50,3,253
2228,Battery,2012-07-08,20,1,255
2229,GPS,2012-06-23,100,2,257
2230,Regular maintenance,2012-06-22,50,1,259
2231,Saftey Bag,2012-07-11,50,2,261
2232,Lock,2012-06-27,20,4,263
2233,Regular maintenance,2012-06-30,50,2,265
2234,Breaks,2012-07-09,100,2,267
2235,On board computer,2012-06-23,20,4,269
2236,Light,2012-07-04,20,5,271
2237,Sensors,2012-07-01,100,2,273
2238,Sensors,2012-06-19,100,2,275
2239,Engine Breakdown,2012-07-06,100,5,277
2240,Wheel Replacement,2012-07-01,100,4,279
2241,Gearbox,2012-06-30,20,4,281
2242,Exhaust,2012-06-24,100,4,283
2243,Steering,2012-06-22,50,2,285
2244,Electronics Electric Circuits,2012-06-30,50,5,287
2245,Exhaust,2012-07-09,100,5,289
2246,Engine Breakdown,2012-07-11,100,4,291
2247,Body Paint,2012-07-03,20,1,293
2248,Sensors,2012-07-03,100,4,295
2249,Body Paint,2012-06-21,20,1,297
2250,Body Part Replacement,2012-07-06,100,5,299
2251,Body Part Replacement,2012-06-27,100,1,301
2252,Exhaust,2012-06-27,100,3,303
2253,On board computer,2012-06-22,20,1,305
2254,Sensors,2012-07-01,100,2,307
2255,Saftey Bag,2012-06-29,50,4,309
2256,Body Paint,2012-07-12,20,2,311
2257,Panel Beating,2012-07-02,50,5,313
2258,Electronics Electric Circuits,2012-06-24,50,2,315
2259,Lock,2012-06-29,20,5,317
2260,Air con,2012-07-10,100,5,319
2261,Security System,2012-07-10,50,2,321
2262,Saftey Bag,2012-06-28,50,5,323
2263,Lock,2012-07-06,20,2,325
2264,Breaks,2012-07-07,100,3,327
2265,Gearbox,2012-07-05,20,4,329
2266,Breaks,2012-07-01,100,3,331
2267,Engine Breakdown,2012-06-22,100,3,333
2268,Sensors,2012-07-13,100,5,335
2269,Pre-NCT,2012-07-04,20,4,337
2270,Sensors,2012-07-04,100,2,339
2271,On board computer,2012-06-25,20,3,341
2272,Pre-NCT,2012-07-07,20,5,343
2273,Battery,2012-07-03,20,3,345
2274,Security System,2012-06-27,50,1,347
2275,Transmission,2012-06-28,50,2,349
2276,Panel Beating,2012-06-22,50,4,351
2277,Engine Breakdown,2012-06-30,100,1,353
2278,Tires,2012-06-23,50,3,355
2279,Electronics Electric Circuits,2012-07-12,50,1,357
2280,Battery,2012-07-09,20,2,359
2281,Pre-NCT,2012-06-21,20,1,361
2282,Steering,2012-07-07,50,3,363
2283,Steering,2012-06-24,50,4,365
2284,Wheel Replacement,2012-06-22,100,3,367
2285,Regular maintenance,2012-07-04,50,3,369
2286,Sensors,2012-07-03,100,1,371
2287,Air con,2012-07-11,100,3,373
2288,Security System,2012-06-23,50,4,375
2289,Sensors,2012-07-14,100,5,377
2290,Gearbox,2012-07-06,20,4,379
2291,Body Paint,2012-06-26,20,3,381
2292,Sensors,2012-07-09,100,4,383
2293,Tires,2012-07-07,50,5,385
2294,Saftey Bag,2012-06-24,50,4,387
2295,On board computer,2012-06-27,20,5,389
2296,Saftey Bag,2012-07-11,50,3,391
2297,Breaks,2012-06-26,100,5,393
2298,Battery,2012-07-11,20,2,395
2299,Laser Wheel Alignment,2012-07-05,20,3,397
2300,Electronics Electric Circuits,2012-07-12,50,3,399
2301,On board computer,2012-06-23,20,4,401
2302,Saftey Bag,2012-07-03,50,5,403
2303,Saftey Bag,2012-06-28,50,4,405
2304,On board computer,2012-07-02,20,4,407
2305,Panel Beating,2012-07-02,50,3,409
2306,Battery,2012-07-12,20,3,411
2307,Tires,2012-07-10,50,2,413
2308,Panel Beating,2012-06-26,50,1,415
2309,Gearbox,2012-06-24,20,4,417
2310,Panel Beating,2012-06-27,50,3,419
2311,Lock,2012-06-26,20,1,421
2312,On board computer,2012-07-09,20,2,423
2313,Gearbox,2012-07-05,20,1,425
2314,GPS,2012-07-09,100,5,427
2315,Breaks,2012-07-15,100,5,429
2316,Battery,2012-06-23,20,4,431
2317,Pre-NCT,2012-07-01,20,1,433
2318,Lock,2012-07-02,20,3,435
2319,Battery,2012-07-13,20,3,437
2320,Regular maintenance,2012-07-01,50,4,439
2321,Gearbox,2012-06-23,20,2,441
2322,Security System,2012-07-08,50,2,443
2323,Sensors,2012-06-22,100,5,445
2324,Breaks,2012-07-11,100,2,447
2325,Laser Wheel Alignment,2012-07-14,20,4,449
2326,Electronics Electric Circuits,2012-07-15,50,2,451
2327,Laser Wheel Alignment,2012-06-25,20,5,453
2328,Steering,2012-07-09,50,3,455
2329,Air con,2012-07-06,100,5,457
2330,Exhaust,2012-06-30,100,5,459
2331,Body Paint,2012-06-26,20,3,461
2332,Light,2012-07-05,20,4,463
2333,GPS,2012-07-05,100,1,465
2334,Transmission,2012-07-05,50,1,467
2335,Battery,2012-06-26,20,5,469
2336,Steering,2012-06-23,50,2,471
2337,Breaks,2012-07-08,100,5,473
2338,Exhaust,2012-07-09,100,5,475
2339,Lock,2012-07-08,20,5,477
2340,Regular maintenance,2012-07-01,50,5,479
2341,Exhaust,2012-07-13,100,3,481
2342,Body Paint,2012-07-15,20,1,483
2343,Tires,2012-06-28,50,2,485
2344,GPS,2012-06-24,100,1,487
2345,Transmission,2012-07-04,50,4,489
2346,Light,2012-07-07,20,4,491
2347,Regular maintenance,2012-06-28,50,2,493
2348,Lock,2012-07-01,20,5,495
2349,Transmission,2012-06-26,50,3,497
2350,GPS,2012-07-01,100,3,499
2351,Exhaust,2012-07-10,100,1,501
2352,Security System,2012-06-28,50,3,503
2353,On board computer,2012-06-23,20,2,505
2354,Pre-NCT,2012-06-24,20,4,507
2355,Regular maintenance,2012-06-25,50,1,509
2356,Laser Wheel Alignment,2012-07-07,20,2,511
2357,Gearbox,2012-06-28,20,5,513
2358,Security System,2012-06-26,50,1,515
2359,Lock,2012-07-14,20,1,517
2360,Breaks,2012-07-15,100,3,519
2361,Air con,2012-07-05,100,1,521
2362,Battery,2012-07-13,20,1,523
2363,Gearbox,2012-06-28,20,3,525
2364,Regular maintenance,2012-06-25,50,5,527
2365,Body Part Replacement,2012-07-13,100,2,529
2366,On board computer,2012-07-10,20,5,531
2367,Transmission,2012-07-14,50,4,533
2368,Lock,2012-06-30,20,3,535
2369,Body Paint,2012-07-09,20,2,537
2370,Air con,2012-07-13,100,3,539
2371,Air con,2012-07-01,100,3,541
2372,Sensors,2012-06-27,100,3,543
2373,Tires,2012-06-25,50,1,545
2374,Gearbox,2012-07-13,20,2,547
2375,Wheel Replacement,2012-07-08,100,4,549
2376,Lock,2012-06-23,20,1,551
2377,Sensors,2012-06-28,100,1,553
2378,Steering,2012-07-01,50,2,555
2379,Electronics Electric Circuits,2012-06-26,50,4,557
2380,On board computer,2012-06-27,20,5,559
2381,Security System,2012-07-10,50,1,561
2382,Exhaust,2012-07-03,100,1,563
2383,Steering,2012-07-12,50,1,565
2384,Wheel Replacement,2012-07-01,100,5,567
2385,Saftey Bag,2012-07-04,50,5,569
2386,Steering,2012-06-29,50,4,571
2387,Light,2012-07-10,20,5,573
2388,Electronics Electric Circuits,2012-06-26,50,4,575
2389,On board computer,2012-07-10,20,4,577
2390,Saftey Bag,2012-07-11,50,1,579
2391,Panel Beating,2012-07-07,50,2,581
2392,Security System,2012-06-29,50,4,583
2393,Saftey Bag,2012-07-10,50,4,585
2394,Engine Breakdown,2012-07-02,100,5,587
2395,Saftey Bag,2012-06-25,50,3,589
2396,Battery,2012-07-04,20,2,591
2397,Security System,2012-07-13,50,5,593
2398,Body Part Replacement,2012-06-28,100,1,595
2399,Saftey Bag,2012-07-11,50,3,597
2400,Gearbox,2012-07-14,20,2,599
2401,Breaks,2012-07-08,100,2,1
2402,Body Paint,2012-07-03,20,2,3
2403,Exhaust,2012-07-14,100,4,5
2404,Panel Beating,2012-07-03,50,3,7
2405,Breaks,2012-07-11,100,4,9
2406,Sensors,2012-07-14,100,1,11
2407,Panel Beating,2012-07-09,50,5,13
2408,Pre-NCT,2012-06-29,20,5,15
2409,Tires,2012-07-08,50,3,17
2410,Lock,2012-07-10,20,1,19
2411,Exhaust,2012-06-27,100,4,21
2412,Tires,2012-07-07,50,5,23
2413,Wheel Replacement,2012-07-05,100,2,25
2414,Exhaust,2012-07-10,100,2,27
2415,Pre-NCT,2012-07-05,20,2,29
2416,Body Part Replacement,2012-07-08,100,3,31
2417,Laser Wheel Alignment,2012-07-15,20,4,33
2418,Battery,2012-07-09,20,1,35
2419,Sensors,2012-07-03,100,1,37
2420,Electronics Electric Circuits,2012-07-10,50,3,39
2421,Air con,2012-07-13,100,2,41
2422,Sensors,2012-06-28,100,2,43
2423,Gearbox,2012-06-27,20,5,45
2424,Air con,2012-07-19,100,4,47
2425,Air con,2012-07-04,100,4,49
2426,Wheel Replacement,2012-07-20,100,3,51
2427,Pre-NCT,2012-07-14,20,3,53
2428,Breaks,2012-07-19,100,4,55
2429,Body Part Replacement,2012-07-18,100,1,57
2430,Steering,2012-07-11,50,1,59
2431,Sensors,2012-07-14,100,3,61
2432,Body Paint,2012-07-17,20,3,63
2433,Gearbox,2012-06-30,20,2,65
2434,Engine Breakdown,2012-07-16,100,2,67
2435,Pre-NCT,2012-07-04,20,5,69
2436,Engine Breakdown,2012-06-27,100,5,71
2437,Body Paint,2012-07-06,20,1,73
2438,Engine Breakdown,2012-07-11,100,3,75
2439,Security System,2012-07-11,50,2,77
2440,Exhaust,2012-06-30,100,1,79
2441,Tires,2012-07-09,50,2,81
2442,GPS,2012-07-09,100,4,83
2443,Engine Breakdown,2012-07-09,100,5,85
2444,Steering,2012-07-02,50,2,87
2445,Light,2012-07-14,20,5,89
2446,On board computer,2012-07-18,20,1,91
2447,Steering,2012-07-20,50,5,93
2448,Panel Beating,2012-07-15,50,4,95
2449,Security System,2012-07-05,50,5,97
2450,Steering,2012-07-02,50,2,99
2451,GPS,2012-07-01,100,2,101
2452,Air con,2012-07-20,100,2,103
2453,Air con,2012-07-03,100,5,105
2454,Steering,2012-06-28,50,4,107
2455,Regular maintenance,2012-07-18,50,1,109
2456,Laser Wheel Alignment,2012-07-03,20,2,111
2457,Pre-NCT,2012-07-10,20,5,113
2458,GPS,2012-07-20,100,3,115
2459,Exhaust,2012-07-11,100,4,117
2460,On board computer,2012-07-07,20,4,119
2461,Saftey Bag,2012-07-09,50,5,121
2462,On board computer,2012-07-15,20,1,123
2463,Tires,2012-07-08,50,5,125
2464,Laser Wheel Alignment,2012-07-18,20,2,127
2465,Laser Wheel Alignment,2012-07-15,20,2,129
2466,Wheel Replacement,2012-07-01,100,4,131
2467,Steering,2012-07-05,50,4,133
2468,Air con,2012-07-02,100,4,135
2469,Gearbox,2012-06-30,20,1,137
2470,Tires,2012-07-18,50,4,139
2471,Steering,2012-07-23,50,5,141
2472,Sensors,2012-06-30,100,2,143
2473,Body Paint,2012-07-13,20,1,145
2474,Body Paint,2012-07-07,20,2,147
2475,Body Paint,2012-07-04,20,2,149
2476,Panel Beating,2012-07-09,50,3,151
2477,Regular maintenance,2012-07-05,50,5,153
2478,Wheel Replacement,2012-07-21,100,3,155
2479,Steering,2012-07-15,50,5,157
2480,Exhaust,2012-07-04,100,2,159
2481,Lock,2012-07-15,20,2,161
2482,Pre-NCT,2012-07-16,20,3,163
2483,Lock,2012-07-06,20,2,165
2484,Steering,2012-07-06,50,1,167
2485,Gearbox,2012-07-15,20,2,169
2486,Tires,2012-07-02,50,1,171
2487,GPS,2012-07-04,100,1,173
2488,Electronics Electric Circuits,2012-07-17,50,4,175
2489,Engine Breakdown,2012-07-06,100,4,177
2490,Steering,2012-07-14,50,2,179
2491,Tires,2012-07-13,50,2,181
2492,Sensors,2012-07-06,100,1,183
2493,Gearbox,2012-07-03,20,5,185
2494,Wheel Replacement,2012-07-21,100,4,187
2495,Exhaust,2012-07-12,100,1,189
2496,Tires,2012-07-09,50,5,191
2497,Exhaust,2012-07-13,100,3,193
2498,Body Paint,2012-07-13,20,1,195
2499,Light,2012-07-19,20,1,197
2500,Saftey Bag,2012-07-10,50,2,199
2501,Gearbox,2012-07-18,20,2,201
2502,Electronics Electric Circuits,2012-07-04,50,4,203
2503,Saftey Bag,2012-07-01,50,3,205
2504,Gearbox,2012-07-10,20,2,207
2505,Body Part Replacement,2012-07-22,100,1,209
2506,Light,2012-06-30,20,5,211
2507,Steering,2012-07-13,50,5,213
2508,Tires,2012-07-17,50,4,215
2509,Regular maintenance,2012-07-01,50,2,217
2510,Air con,2012-07-05,100,1,219
2511,Security System,2012-07-06,50,1,221
2512,Body Paint,2012-07-20,20,2,223
2513,Engine Breakdown,2012-07-20,100,3,225
2514,Laser Wheel Alignment,2012-07-04,20,4,227
2515,Sensors,2012-07-05,100,2,229
2516,Lock,2012-07-15,20,2,231
2517,Gearbox,2012-07-18,20,3,233
2518,Engine Breakdown,2012-07-17,100,2,235
2519,Lock,2012-07-04,20,2,237
2520,Regular maintenance,2012-07-05,50,3,239
2521,Exhaust,2012-07-05,100,1,241
2522,Transmission,2012-07-13,50,5,243
2523,Steering,2012-07-24,50,3,245
2524,Tires,2012-07-02,50,5,247
2525,Regular maintenance,2012-07-05,50,1,249
2526,GPS,2012-07-03,100,2,251
2527,Pre-NCT,2012-07-08,20,4,253
2528,Pre-NCT,2012-07-01,20,5,255
2529,Security System,2012-07-12,50,1,257
2530,Pre-NCT,2012-07-23,20,3,259
2531,Battery,2012-07-06,20,4,261
2532,Saftey Bag,2012-07-05,50,1,263
2533,GPS,2012-07-02,100,4,265
2534,Pre-NCT,2012-07-02,20,5,267
2535,Battery,2012-07-04,20,5,269
2536,Battery,2012-07-16,20,2,271
2537,Electronics Electric Circuits,2012-07-13,50,5,273
2538,Security System,2012-07-17,50,4,275
2539,Electronics Electric Circuits,2012-07-13,50,3,277
2540,Body Paint,2012-07-04,20,4,279
2541,Sensors,2012-07-06,100,2,281
2542,Regular maintenance,2012-07-03,50,2,283
2543,Saftey Bag,2012-07-09,50,1,285
2544,Saftey Bag,2012-07-20,50,1,287
2545,Steering,2012-07-04,50,3,289
2546,GPS,2012-07-21,100,5,291
2547,On board computer,2012-07-03,20,2,293
2548,Wheel Replacement,2012-07-08,100,3,295
2549,Sensors,2012-07-15,100,4,297
2550,Laser Wheel Alignment,2012-07-08,20,4,299
2551,Breaks,2012-07-06,100,3,301
2552,Engine Breakdown,2012-07-09,100,1,303
2553,Engine Breakdown,2012-07-05,100,5,305
2554,GPS,2012-07-12,100,2,307
2555,Body Paint,2012-07-10,20,4,309
2556,Security System,2012-07-14,50,5,311
2557,Pre-NCT,2012-07-22,20,5,313
2558,Body Paint,2012-07-22,20,1,315
2559,Gearbox,2012-07-12,20,2,317
2560,Sensors,2012-07-04,100,5,319
2561,Body Paint,2012-07-08,20,4,321
2562,Body Paint,2012-07-02,20,1,323
2563,Body Part Replacement,2012-07-11,100,3,325
2564,Security System,2012-07-03,50,4,327
2565,Tires,2012-07-21,50,5,329
2566,Tires,2012-07-11,50,3,331
2567,Steering,2012-07-09,50,3,333
2568,On board computer,2012-07-04,20,1,335
2569,Transmission,2012-07-17,50,3,337
2570,Tires,2012-07-13,50,3,339
2571,Panel Beating,2012-07-07,50,3,341
2572,GPS,2012-07-21,100,3,343
2573,Panel Beating,2012-07-15,50,3,345
2574,Wheel Replacement,2012-07-18,100,1,347
2575,Breaks,2012-07-08,100,1,349
2576,Saftey Bag,2012-07-11,50,2,351
2577,Battery,2012-07-15,20,4,353
2578,Regular maintenance,2012-07-17,50,5,355
2579,Transmission,2012-07-12,50,3,357
2580,Electronics Electric Circuits,2012-07-26,50,3,359
2581,Wheel Replacement,2012-07-09,100,4,361
2582,Regular maintenance,2012-07-04,50,3,363
2583,Exhaust,2012-07-14,100,2,365
2584,GPS,2012-07-19,100,1,367
2585,Light,2012-07-16,20,4,369
2586,Gearbox,2012-07-19,20,5,371
2587,Breaks,2012-07-23,100,2,373
2588,Breaks,2012-07-23,100,2,375
2589,Regular maintenance,2012-07-16,50,4,377
2590,Sensors,2012-07-09,100,3,379
2591,Air con,2012-07-14,100,5,381
2592,Electronics Electric Circuits,2012-07-09,50,2,383
2593,Exhaust,2012-07-20,100,1,385
2594,Regular maintenance,2012-07-06,50,1,387
2595,Security System,2012-07-23,50,1,389
2596,Gearbox,2012-07-06,20,1,391
2597,Body Part Replacement,2012-07-26,100,2,393
2598,On board computer,2012-07-05,20,3,395
2599,Transmission,2012-07-05,50,1,397
2600,On board computer,2012-07-08,20,4,399
2601,Transmission,2012-07-04,50,4,401
2602,Body Part Replacement,2012-07-22,100,4,403
2603,Body Paint,2012-07-09,20,3,405
2604,Sensors,2012-07-12,100,5,407
2605,Air con,2012-07-18,100,3,409
2606,Transmission,2012-07-14,50,4,411
2607,Battery,2012-07-13,20,2,413
2608,Laser Wheel Alignment,2012-07-25,20,2,415
2609,Body Part Replacement,2012-07-27,100,3,417
2610,GPS,2012-07-15,100,3,419
2611,Engine Breakdown,2012-07-11,100,3,421
2612,Sensors,2012-07-13,100,4,423
2613,GPS,2012-07-23,100,3,425
2614,Sensors,2012-07-18,100,2,427
2615,Engine Breakdown,2012-07-19,100,2,429
2616,Pre-NCT,2012-07-08,20,2,431
2617,Body Part Replacement,2012-07-21,100,4,433
2618,Pre-NCT,2012-07-19,20,4,435
2619,Light,2012-07-18,20,1,437
2620,Tires,2012-07-10,50,3,439
2621,Tires,2012-07-08,50,3,441
2622,Engine Breakdown,2012-07-06,100,4,443
2623,Laser Wheel Alignment,2012-07-15,20,4,445
2624,Engine Breakdown,2012-07-13,100,2,447
2625,Gearbox,2012-07-25,20,3,449
2626,On board computer,2012-07-12,20,4,451
2627,Breaks,2012-07-07,100,1,453
2628,Breaks,2012-07-06,100,2,455
2629,Gearbox,2012-07-11,20,5,457
2630,Sensors,2012-07-28,100,4,459
2631,Breaks,2012-07-20,100,2,461
2632,Wheel Replacement,2012-07-28,100,3,463
2633,Transmission,2012-07-17,50,1,465
2634,Pre-NCT,2012-07-29,20,4,467
2635,Sensors,2012-07-27,100,2,469
2636,Engine Breakdown,2012-07-13,100,1,471
2637,Electronics Electric Circuits,2012-07-24,50,4,473
2638,Body Part Replacement,2012-07-18,100,3,475
2639,Wheel Replacement,2012-07-16,100,4,477
2640,Pre-NCT,2012-07-15,20,3,479
2641,On board computer,2012-07-25,20,1,481
2642,Saftey Bag,2012-07-09,50,1,483
2643,Security System,2012-07-16,50,4,485
2644,Body Part Replacement,2012-07-22,100,2,487
2645,Electronics Electric Circuits,2012-07-24,50,1,489
2646,Air con,2012-07-15,100,5,491
2647,Laser Wheel Alignment,2012-07-20,20,5,493
2648,Tires,2012-07-12,50,2,495
2649,Sensors,2012-07-06,100,5,497
2650,Laser Wheel Alignment,2012-07-27,20,5,499
2651,Body Part Replacement,2012-07-15,100,1,501
2652,Light,2012-07-17,20,2,503
2653,Battery,2012-07-27,20,3,505
2654,Electronics Electric Circuits,2012-07-20,50,1,507
2655,Regular maintenance,2012-07-18,50,2,509
2656,Pre-NCT,2012-07-23,20,4,511
2657,Tires,2012-07-27,50,4,513
2658,On board computer,2012-07-14,20,1,515
2659,Laser Wheel Alignment,2012-07-21,20,5,517
2660,Transmission,2012-07-16,50,5,519
2661,Panel Beating,2012-07-22,50,5,521
2662,Tires,2012-07-14,50,5,523
2663,Breaks,2012-07-17,100,5,525
2664,Regular maintenance,2012-07-27,50,3,527
2665,Engine Breakdown,2012-07-13,100,2,529
2666,Security System,2012-07-18,50,4,531
2667,Saftey Bag,2012-07-22,50,1,533
2668,Exhaust,2012-07-28,100,2,535
2669,Transmission,2012-07-29,50,4,537
2670,Breaks,2012-07-16,100,5,539
2671,Gearbox,2012-07-15,20,5,541
2672,Battery,2012-07-21,20,3,543
2673,GPS,2012-07-16,100,2,545
2674,Body Paint,2012-07-29,20,2,547
2675,Breaks,2012-07-08,100,1,549
2676,Wheel Replacement,2012-07-27,100,4,551
2677,Tires,2012-07-30,50,5,553
2678,Wheel Replacement,2012-07-16,100,5,555
2679,On board computer,2012-07-22,20,2,557
2680,Gearbox,2012-07-16,20,5,559
2681,Transmission,2012-07-19,50,4,561
2682,Body Paint,2012-07-11,20,2,563
2683,Gearbox,2012-07-21,20,3,565
2684,Battery,2012-07-17,20,5,567
2685,Body Paint,2012-07-23,20,5,569
2686,Engine Breakdown,2012-07-10,100,3,571
2687,Regular maintenance,2012-07-10,50,4,573
2688,Pre-NCT,2012-07-14,20,5,575
2689,Transmission,2012-07-09,50,3,577
2690,Body Part Replacement,2012-07-21,100,2,579
2691,Transmission,2012-07-09,50,3,581
2692,Body Part Replacement,2012-07-12,100,2,583
2693,Sensors,2012-07-29,100,3,585
2694,Pre-NCT,2012-07-10,20,2,587
2695,Wheel Replacement,2012-07-31,100,1,589
2696,Engine Breakdown,2012-07-24,100,2,591
2697,Body Part Replacement,2012-07-12,100,5,593
2698,Sensors,2012-07-20,100,2,595
2699,Battery,2012-08-01,20,1,597
2700,Saftey Bag,2012-07-29,50,4,599
2701,Pre-NCT,2012-07-24,20,1,1
2702,Regular maintenance,2012-08-01,50,2,3
2703,Security System,2012-07-27,50,3,5
2704,GPS,2012-07-10,100,3,7
2705,Light,2012-07-18,20,3,9
2706,Lock,2012-07-23,20,1,11
2707,Steering,2012-07-18,50,3,13
2708,Transmission,2012-08-01,50,3,15
2709,Body Part Replacement,2012-07-22,100,5,17
2710,Battery,2012-07-29,20,4,19
2711,Breaks,2012-07-15,100,5,21
2712,On board computer,2012-07-15,20,5,23
2713,Panel Beating,2012-07-21,50,1,25
2714,Breaks,2012-07-19,100,2,27
2715,Panel Beating,2012-07-19,50,4,29
2716,Engine Breakdown,2012-07-15,100,2,31
2717,Transmission,2012-07-15,50,2,33
2718,Battery,2012-07-16,20,3,35
2719,Electronics Electric Circuits,2012-08-02,50,1,37
2720,Electronics Electric Circuits,2012-07-15,50,4,39
2721,Transmission,2012-07-26,50,3,41
2722,Wheel Replacement,2012-07-14,100,1,43
2723,On board computer,2012-07-13,20,5,45
2724,Panel Beating,2012-07-31,50,2,47
2725,Breaks,2012-07-26,100,2,49
2726,Pre-NCT,2012-07-20,20,5,51
2727,Lock,2012-07-16,20,1,53
2728,Saftey Bag,2012-07-20,50,5,55
2729,Wheel Replacement,2012-07-23,100,4,57
2730,GPS,2012-07-28,100,2,59
2731,Gearbox,2012-07-22,20,5,61
2732,Wheel Replacement,2012-08-03,100,3,63
2733,Breaks,2012-08-02,100,1,65
2734,Battery,2012-07-14,20,1,67
2735,Body Part Replacement,2012-07-15,100,2,69
2736,Wheel Replacement,2012-07-12,100,5,71
2737,On board computer,2012-07-31,20,2,73
2738,Air con,2012-07-25,100,5,75
2739,Transmission,2012-07-25,50,5,77
2740,Exhaust,2012-07-31,100,2,79
2741,Electronics Electric Circuits,2012-07-20,50,4,81
2742,Pre-NCT,2012-08-04,20,2,83
2743,Regular maintenance,2012-07-30,50,5,85
2744,Panel Beating,2012-07-23,50,1,87
2745,Transmission,2012-07-30,50,1,89
2746,Regular maintenance,2012-07-12,50,5,91
2747,Transmission,2012-08-02,50,2,93
2748,Sensors,2012-07-26,100,1,95
2749,Gearbox,2012-08-04,20,2,97
2750,Wheel Replacement,2012-07-25,100,2,99
2751,Engine Breakdown,2012-07-21,100,3,101
2752,Security System,2012-07-30,50,2,103
2753,Regular maintenance,2012-07-26,50,1,105
2754,Light,2012-08-02,20,4,107
2755,Lock,2012-08-03,20,3,109
2756,Body Part Replacement,2012-07-22,100,5,111
2757,Exhaust,2012-07-14,100,3,113
2758,Gearbox,2012-08-02,20,3,115
2759,Body Part Replacement,2012-07-15,100,5,117
2760,Transmission,2012-07-22,50,3,119
2761,Saftey Bag,2012-07-13,50,3,121
2762,Exhaust,2012-07-14,100,1,123
2763,Gearbox,2012-07-13,20,5,125
2764,Breaks,2012-07-30,100,4,127
2765,Battery,2012-07-30,20,2,129
2766,On board computer,2012-07-30,20,1,131
2767,GPS,2012-08-05,100,4,133
2768,Breaks,2012-07-24,100,3,135
